Glas,,ZnS_1,,ZnS_2,,MgF2_1,,MgF2_2,,MgF2_3,,Filter,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
309.9955139,99.86667633,309.9955139,2.062196732,309.9955139,4.429120541,309.9955139,96.04330444,309.9955139,97.30818939,309.9955139,99.1243515,309.9955139,0.04401710257,
309.0194092,99.56007385,309.0194092,1.940882444,309.0194092,4.482927322,309.0194092,95.95241547,309.0194092,97.215065,309.0194092,98.84039307,309.0194092,0.07836090028,
308.0041199,99.71872711,308.0041199,1.85948348,308.0041199,4.208025455,308.0041199,95.93643188,308.0041199,96.88106537,308.0041199,98.30973053,308.0041199,0.1415795684,
306.9887085,99.832901,306.9887085,1.842310429,306.9887085,4.289800644,306.9887085,95.85917664,306.9887085,97.27058411,306.9887085,98.25241852,306.9887085,0.1167450994,
306.0122681,99.82330322,306.0122681,1.81376195,306.0122681,4.129589558,306.0122681,96.75990295,306.0122681,97.38206482,306.0122681,98.55400085,306.0122681,0.03922756389,
304.9966125,100.0204315,304.9966125,1.719087362,304.9966125,4.161346436,304.9966125,96.66836548,304.9966125,97.43878937,304.9966125,98.38329315,304.9966125,0.08349552006,
303.980835,99.08805847,303.980835,1.597028732,303.980835,3.912279129,303.980835,96.04810333,303.980835,96.91295624,303.980835,97.83877563,303.980835,0.1312681437,
303.0039978,99.82710266,303.0039978,1.631553411,303.0039978,4.196722984,303.0039978,96.63326263,303.0039978,97.44609833,303.0039978,98.44496155,303.0039978,0.1100708246,
301.9879761,99.73271179,301.9879761,1.59340167,301.9879761,3.939301252,301.9879761,96.74827576,301.9879761,97.69987488,301.9879761,98.40289307,301.9879761,0.03035340831,
301.0109558,99.08071899,301.0109558,1.474532843,301.0109558,3.744800806,301.0109558,96.85532379,301.0109558,97.159729,301.0109558,98.17575073,301.0109558,0.04460762441,
299.9946899,100.5721588,299.9946899,1.412261128,299.9946899,3.69224143,299.9946899,96.92424774,299.9946899,97.66904449,299.9946899,98.37819672,299.9946899,0.1045541018,
299.017395,99.61930847,299.017395,1.378820896,299.017395,3.653496504,299.017395,97.71221161,299.017395,97.55544281,299.017395,98.43598938,299.017395,0.04932334274,
298.000885,99.93839264,298.000885,1.347864389,298.000885,3.969084501,298.000885,97.2962265,298.000885,97.32346344,298.000885,97.96108246,298.000885,0.01875629462,
296.9842834,100.4990005,296.9842834,1.281453729,296.9842834,3.954078197,296.9842834,98.08021545,296.9842834,98.17737579,296.9842834,98.39556122,296.9842834,0.03957531974,
296.0066223,98.60462189,296.0066223,1.16404593,296.0066223,3.798150301,296.0066223,97.71740723,296.0066223,97.25144196,296.0066223,98.32529449,296.0066223,0.04805647582,
294.9897766,98.74969482,294.9897766,1.229969263,294.9897766,3.834853411,294.9897766,97.30336761,294.9897766,97.21495819,294.9897766,98.27970886,294.9897766,0.01824821718,
294.0119019,99.03334808,294.0119019,1.187613964,294.0119019,3.563329697,294.0119019,98.37297821,294.0119019,98.12566376,294.0119019,99.75328064,294.0119019,-0.01797114313,
292.994812,99.10308075,292.994812,1.177482367,292.994812,3.724488974,292.994812,97.99925995,292.994812,98.49906158,292.994812,99.19763184,292.994812,0.09036854655,
292.0167542,100.0980606,292.0167542,1.073980093,292.0167542,3.495126247,292.0167542,97.71518707,292.0167542,98.45184326,292.0167542,100.3930359,292.0167542,0.08549935371,
290.9994202,99.39989471,290.9994202,1.075650334,290.9994202,3.711291075,290.9994202,98.20702362,290.9994202,97.99173737,290.9994202,99.15816498,290.9994202,0.02399779484,
289.9819946,100.3700409,289.9819946,1.030658364,289.9819946,3.30607748,289.9819946,98.22187805,289.9819946,99.20961761,289.9819946,100.1482468,289.9819946,-0.07743766159,
289.0035706,100.4413605,289.0035706,0.9614213109,289.0035706,3.287003517,289.0035706,99.19561768,289.0035706,98.97156525,289.0035706,100.2700348,289.0035706,0.02225977741,
287.9858704,99.8141861,287.9858704,0.8971841335,287.9858704,3.498378277,287.9858704,98.03914642,287.9858704,98.91445923,287.9858704,101.859024,287.9858704,0.09315840155,
287.0072327,99.70018768,287.0072327,0.904789269,287.0072327,3.546675682,287.0072327,98.33426666,287.0072327,99.02633667,287.0072327,102.0035477,287.0072327,0.05112773553,
285.9893188,98.42738342,285.9893188,0.8452615738,285.9893188,3.340820313,285.9893188,100.2305756,285.9893188,99.32305145,285.9893188,100.9041519,285.9893188,-0.1140436158,
285.010437,99.41490936,285.010437,0.7354456186,285.010437,3.21534586,285.010437,98.31845856,285.010437,97.79866791,285.010437,100.752655,285.010437,0.05162906647,
283.9923401,98.65676117,283.9923401,0.6771269441,283.9923401,3.242355108,283.9923401,98.02075958,283.9923401,98.10317993,283.9923401,99.83106995,283.9923401,0.1824906319,
283.0132446,98.6394577,283.0132446,0.6988992691,283.0132446,3.251393795,283.0132446,99.86288452,283.0132446,98.96740723,283.0132446,102.9982605,283.0132446,0.0384455137,
281.994873,98.4539032,281.994873,0.7878697515,281.994873,3.515420198,281.994873,100.5843887,281.994873,99.59958649,281.994873,101.5631332,281.994873,-0.02779045328,
281.0155945,96.07095337,281.0155945,0.5918369889,281.0155945,3.445285559,281.0155945,99.2330246,281.0155945,97.85508728,281.0155945,102.3140106,281.0155945,0.1455861926,
279.9970093,98.99253845,279.9970093,0.7917588353,279.9970093,3.226065159,279.9970093,99.43630981,279.9970093,97.65454865,279.9970093,102.1720734,279.9970093,0.3699094653,
279.0175171,101.7389908,279.0175171,0.796169579,279.0175171,2.991736174,279.0175171,101.2271194,279.0175171,100.0184402,279.0175171,106.91259,279.0175171,0.01055893674,
277.9986877,98.50212097,277.9986877,0.8516700268,277.9986877,3.445589066,277.9986877,98.73204041,277.9986877,100.4569168,277.9986877,104.6592026,277.9986877,-0.2254420668,
277.0189819,98.19982147,277.0189819,0.5016283393,277.0189819,3.487555742,277.0189819,99.60255432,277.0189819,100.8586426,277.0189819,102.5477524,277.0189819,0,
275.999939,99.43551636,275.999939,0.6027131677,275.999939,2.739476681,275.999939,100.9914398,275.999939,102.368866,275.999939,102.9243927,275.999939,0.6702967286,
274.9808044,99.20165253,274.9808044,0.6136482954,274.9808044,2.553064108,274.9808044,100.2036438,274.9808044,100.9466324,274.9808044,104.0590286,274.9808044,0.5095012784,
274.0007324,98.25267029,274.0007324,1.18776834,274.0007324,3.699447632,274.0007324,98.41229248,274.0007324,100.7255402,274.0007324,101.7283325,274.0007324,-0.273340106,
272.9813843,98.32658386,272.9813843,0.5811745524,272.9813843,3.238457918,272.9813843,102.7397995,272.9813843,100.2477417,272.9813843,102.7187805,272.9813843,0.01034164894,
272.0011597,97.9070282,272.0011597,0.664756,272.0011597,2.896779776,272.0011597,99.46031952,272.0011597,99.9887619,272.0011597,103.4049377,272.0011597,0.9104248285,
270.9815674,99.70543671,270.9815674,0.21002765,270.9815674,2.222133875,270.9815674,101.2549057,270.9815674,99.00828552,270.9815674,104.7375183,270.9815674,-0.2676619589,
270.0010986,100.0287781,270.0010986,1.419585347,270.0010986,3.921961308,270.0010986,106.3193893,270.0010986,102.0324097,270.0010986,106.4822083,270.0010986,-0.7048028708,
268.9812622,97.66201782,268.9812622,0.6072366238,268.9812622,2.990592718,268.9812622,101.2311783,268.9812622,100.1581345,268.9812622,103.6077118,268.9812622,0.002783520147,
268.0006104,96.84495544,268.0006104,-0.3442896008,268.0006104,3.261619091,268.0006104,100.0695572,268.0006104,97.92877197,268.0006104,102.4111404,268.0006104,2.262221575,
266.9806213,102.8701553,266.9806213,1.154899597,266.9806213,3.682546616,266.9806213,101.9972916,266.9806213,100.0357971,266.9806213,108.4148407,266.9806213,0.3289967477,
265.9997253,96.00431824,265.9997253,1.666326046,265.9997253,2.956620216,265.9997253,102.0122757,265.9997253,102.5442734,265.9997253,104.9826889,265.9997253,-1.63870585,
265.0187683,91.21474457,265.0187683,-0.453283906,265.0187683,3.069889069,265.0187683,102.5096664,265.0187683,99.65969086,265.0187683,99.84409332,265.0187683,-0.893019259,
263.9984436,98.7638092,263.9984436,-0.0419768095,263.9984436,3.749332666,263.9984436,102.9184189,263.9984436,100.7145538,263.9984436,103.0373688,263.9984436,2.690855503,
263.0172424,101.1457291,263.0172424,0.5214117169,263.0172424,3.538575649,263.0172424,102.0246964,263.0172424,101.5740891,263.0172424,108.2967758,263.0172424,0.5801507235,
261.9967041,97.54788208,261.9967041,0.7984837294,261.9967041,1.31211555,261.9967041,105.0963669,261.9967041,99.66389465,261.9967041,108.6372147,261.9967041,-2.60028863,
261.0153503,97.4564743,261.0153503,1.803733587,261.0153503,2.910923481,261.0153503,102.1135559,261.0153503,102.4329758,261.0153503,106.923317,261.0153503,-0.9623484612,
259.9945984,95.3223877,259.9945984,-1.125778794,259.9945984,0.7789963484,259.9945984,97.42530823,259.9945984,96.48466492,259.9945984,100.02285,259.9945984,1.684002399,
259.0130005,109.0855865,259.0130005,3.395964861,259.0130005,0.4410656989,259.0130005,106.5334778,259.0130005,101.3833542,259.0130005,115.342247,259.0130005,-1.310165048,
257.9920654,100.603508,257.9920654,9.274018288,257.9920654,9.60677433,257.9920654,107.0383224,257.9920654,104.6247482,257.9920654,107.1166382,257.9920654,-3.51142168,
257.0102844,85.57912445,257.0102844,2.978370667,257.0102844,14.34337902,257.0102844,109.1663132,257.0102844,102.7978058,257.0102844,98.01548767,257.0102844,3.148688793,
255.9891205,93.41259766,255.9891205,-3.363843203,255.9891205,-4.142045021,255.9891205,90.65395355,255.9891205,100.9219055,255.9891205,91.02877808,255.9891205,11.08092499,
255.0071411,134.7059326,255.0071411,-3.038798809,255.0071411,-2.808784962,255.0071411,125.7271423,255.0071411,113.4459534,255.0071411,135.8403168,255.0071411,-2.979016781,
253.9857941,111.6441498,253.9857941,15.12138367,253.9857941,10.22130585,253.9857941,125.0429535,253.9857941,106.9388428,253.9857941,104.1370163,253.9857941,-17.77319717,
253.0036316,88.83485413,253.0036316,0.9137584567,253.0036316,5.076796055,253.0036316,106.4044724,253.0036316,103.0520096,253.0036316,92.57355499,253.0036316,1.265308499,
251.9820709,92.70639801,251.9820709,-3.668070555,251.9820709,-0.1446183026,251.9820709,91.00891113,251.9820709,96.83695221,251.9820709,107.0050964,251.9820709,18.41326332,
250.9996796,140.1466827,250.9996796,-1.333148718,250.9996796,-9.581386566,250.9996796,110.6755981,250.9996796,98.71925354,250.9996796,163.0176697,250.9996796,-0.09797917306,
250.0172424,131.4451752,250.0172424,20.94158173,250.0172424,25.94467163,250.0172424,160.8686981,250.0172424,121.0031509,250.0172424,135.5982666,250.0172424,0,
248.9953766,72.75318146,248.9953766,-25.56017113,248.9953766,-2.451862097,248.9953766,104.1679611,248.9953766,109.3875504,248.9953766,102.0271988,248.9953766,-36.98173904,
248.0126953,92.496315,248.0126953,0,248.0126953,7.804008007,248.0126953,93.82752228,248.0126953,110.0337067,248.0126953,104.3934021,248.0126953,8.834075928,
246.9906464,161.3526764,246.9906464,-7.941607952,246.9906464,-6.824440002,246.9906464,116.2563782,246.9906464,76.73204803,246.9906464,165.7500763,246.9906464,0,
246.0078278,93.50930023,246.0078278,-18.11493874,246.0078278,40.86347198,246.0078278,167.1918793,246.0078278,119.6389999,246.0078278,113.2496567,246.0078278,-94.68256378,
244.9855652,56.71777725,244.9855652,1.370153069,244.9855652,15.68817806,244.9855652,59.79997635,244.9855652,119.8505859,244.9855652,63.32948685,244.9855652,4.012934208,
244.0025024,100.0217056,244.0025024,22.41223335,244.0025024,9.526740074,244.0025024,65.10157776,244.0025024,91.53620148,244.0025024,103.4759674,244.0025024,28.78386688,
243.0193787,173.5742035,243.0193787,-5.177285671,243.0193787,-27.46767998,243.0193787,128.032074,243.0193787,100.0826874,243.0193787,235.9736481,243.0193787,-2.862123013,
241.9968567,158.3623962,241.9968567,111.9022827,241.9968567,80.38423157,241.9968567,196.5063629,241.9968567,148.7942505,241.9968567,189.4506378,241.9968567,-10.16395378,
241.0135498,26.63897514,241.0135498,35.7812233,241.0135498,29.8766861,241.0135498,108.0231323,241.0135498,95.29901886,241.0135498,57.36989212,241.0135498,4.362867832,
239.9907837,82.3033371,239.9907837,8.133424759,239.9907837,10.17046165,239.9907837,53.43827438,239.9907837,70.97157288,239.9907837,59.69813919,239.9907837,30.4846611,
239.007309,186.0365143,239.007309,56.10034561,239.007309,22.026474,239.007309,131.5822449,239.007309,120.3675766,239.007309,265.7559509,239.007309,32.1592598,
237.9844055,224.4003754,237.9844055,233.8145905,237.9844055,106.5157166,237.9844055,258.5036621,237.9844055,207.7956238,237.9844055,242.7643738,237.9844055,-103.8978119,
237.0007019,11.54312897,237.0007019,31.8010807,237.0007019,65.50550842,237.0007019,48.76769638,237.0007019,89.21637726,237.0007019,16.48335838,237.0007019,22.25424576,
236.0169373,50.34444809,236.0169373,-23.82306099,236.0169373,-33.70608521,236.0169373,-22.88907814,236.0169373,45.88442612,236.0169373,82.43022919,236.0169373,11.41919231,
234.9937439,370.5756226,234.9937439,84.61981201,234.9937439,-102.2248993,234.9937439,49.33164597,234.9937439,4.139969349,234.9937439,293.5687256,234.9937439,-92.09072876,
234.0097504,-169.4916077,234.0097504,560.6448975,234.0097504,-26.60783768,234.0097504,269.1694946,234.0097504,-174.4552002,234.0097504,3.431327343,234.0097504,-616.3409424,
232.9863892,-40.13070297,232.9863892,15.33352089,232.9863892,35.50045013,232.9863892,18.30377579,232.9863892,28.37650108,232.9863892,-40.13070297,232.9863892,70.57959747,
232.0022583,98.76524353,232.0022583,5.187593937,232.0022583,52.87792587,232.0022583,58.39286041,232.0022583,71.60826874,232.0022583,116.9061661,232.0022583,77.68978119,
231.0180511,837.664917,231.0180511,100,231.0180511,-285.3520813,231.0180511,-105.5594482,231.0180511,-41.48957062,231.0180511,896.6140747,231.0180511,-354.4023743,
229.994339,124.3091583,229.994339,-73.23252869,229.994339,50.44202042,229.994339,-20.13154411,229.994339,-21.91718864,229.994339,50.44202042,229.994339,148.9103394,
229.0099792,-86.01700592,229.0099792,-93.05813599,229.0099792,42.62598419,229.0099792,27.84785843,229.0099792,92.10251617,229.0099792,-104.355217,229.0099792,-4.409296036,
227.9860992,65.3378067,227.9860992,-35.95484924,227.9860992,-38.1586647,227.9860992,-34.11235046,227.9860992,40.4773674,227.9860992,13.41246223,227.9860992,84.11053467,
227.0015411,146.6452026,227.0015411,-76.1427002,227.0015411,-76.75022888,227.0015411,4.207034111,227.0015411,78.18100739,227.0015411,-54.35585403,227.0015411,336.8935242,
226.0168762,-16.68330383,226.0168762,3.188330412,226.0168762,72.72245026,226.0168762,108.1544495,226.0168762,80.96767426,226.0168762,-4.473110676,226.0168762,-16.68330383,
224.9927826,241.7523804,224.9927826,-45.04543304,224.9927826,-51.79055405,224.9927826,47.66841125,224.9927826,228.2011566,224.9927826,191.3895874,224.9927826,74.67815399,
224.0079346,429.199585,224.0079346,147.4996643,224.0079346,196.5950012,224.0079346,84.45366669,224.0079346,206.2981415,224.0079346,496.4681091,224.0079346,45.91049194,
222.9836426,93.35617065,222.9836426,181.5565643,222.9836426,121.5809784,222.9836426,460.5713501,222.9836426,-20.07139778,222.9836426,282.7032471,222.9836426,-469.1418762,
221.9986115,0,221.9986115,0,221.9986115,127.1546936,221.9986115,200.6490784,221.9986115,186.9554443,221.9986115,0,221.9986115,72.20700836,
221.0135803,145.3302002,221.0135803,-48.86342621,221.0135803,-49.90141678,221.0135803,6.635034084,221.0135803,56.41884232,221.0135803,78.3130188,221.0135803,33.41143036,
219.9889679,-817.6704102,219.9889679,-16.24775505,219.9889679,367.9970398,219.9889679,10.00780106,219.9889679,65.40529633,219.9889679,-1335.620117,219.9889679,-185.9239655,
219.0037384,177.5746002,219.0037384,559.3401489,219.0037384,469.338501,219.0037384,730.5050659,219.0037384,17.84848404,219.0037384,208.6489258,219.0037384,-333.234436,
218.0184174,-28.05101585,218.0184174,11.41375828,218.0184174,-3.153790474,218.0184174,144.0017548,218.0184174,151.7959137,218.0184174,-53.58325195,218.0184174,37.67526245,
216.993576,35.48823166,216.993576,-32.70713806,216.993576,-11.09738731,216.993576,-61.34439087,216.993576,48.47188568,216.993576,33.6968689,216.993576,34.12008667,
216.0081024,-913.0911865,216.0081024,-280.7869568,216.0081024,-418.0587769,216.0081024,-399.1139526,216.0081024,-64.48168945,216.0081024,-924.8470459,216.0081024,-97.27370453,
214.9830627,-22.55631256,214.9830627,283.3442078,214.9830627,387.4641724,214.9830627,389.9799805,214.9830627,106.6064224,214.9830627,261.6985474,214.9830627,-211.3059998,
213.997406,6.64679575,213.997406,28.59109879,213.997406,49.76802826,213.997406,53.87326431,213.997406,95.61864471,213.997406,-22.07498741,213.997406,74.34775543,
213.0116425,108.0489273,213.0116425,-35.87761688,213.0116425,-15.69722176,213.0116425,22.95000458,213.0116425,115.9439545,213.0116425,80.16246796,213.0116425,34.77856064,
211.9863892,2574.162354,211.9863892,539.427124,211.9863892,195.5678864,211.9863892,681.4825439,211.9863892,424.6117554,211.9863892,3880.526367,211.9863892,705.6639404,
211.000473,-5469.053223,211.000473,-8192.817383,211.000473,-13221.67676,211.000473,-20858.35352,211.000473,-4538.032227,211.000473,-3056.402832,211.000473,8699.660156,
210.0145111,19.09864998,210.0145111,52.17570114,210.0145111,88.1194458,210.0145111,99.29413605,210.0145111,85.83647919,210.0145111,17.61769676,210.0145111,53.33958817,
208.9889832,76.32260132,208.9889832,10.78034592,208.9889832,-0.7991859913,208.9889832,20.73363876,208.9889832,83.19628906,208.9889832,54.2649765,208.9889832,59.54394913,
208.0028381,430.2463989,208.0028381,-41.72043228,208.0028381,-102.7273026,208.0028381,-41.72043228,208.0028381,83.94564056,208.0028381,287.2758179,208.0028381,49.59123611,
207.0166321,-81.86840057,207.0166321,-95.42233276,207.0166321,-349.289856,207.0166321,-695.7495117,207.0166321,86.26686096,207.0166321,-153.0677643,207.0166321,32.8515625,
205.99086,-31.34337616,205.99086,18.97326469,205.99086,18.73563004,205.99086,71.62149048,205.99086,29.88290405,205.99086,-47.30315781,205.99086,1.469270825,
205.0044861,191.2480011,205.0044861,-48.70155716,205.0044861,-47.92190933,205.0044861,-23.43490791,205.0044861,300.7730713,205.0044861,176.1692047,205.0044861,378.4570923,
204.0180206,1029.599976,204.0180206,132.2380524,204.0180206,484.0441284,204.0180206,188.0517426,204.0180206,463.7305603,204.0180206,1524.792236,204.0180206,-153.6628265,
202.9920197,-14.21277332,202.9920197,40.75349045,202.9920197,14.49000549,202.9920197,122.3394165,202.9920197,64.88105774,202.9920197,-18.22119141,202.9920197,-179.3316345,
202.0053864,-18.37610054,202.0053864,33.11450958,202.0053864,45.24427795,202.0053864,48.5909996,202.0053864,83.97801208,202.0053864,-0.2049206495,202.0053864,50.13728333,
201.0187073,65.98963165,201.0187073,-13.58032227,201.0187073,8.095064163,201.0187073,8.095064163,201.0187073,155.450119,201.0187073,58.21170044,201.0187073,94.04467773,
199.9924622,280.5837097,199.9924622,78.50367737,199.9924622,7.306847095,199.9924622,113.8487091,199.9924622,-8.268269539,199.9924622,276.3371277,199.9924622,17.61876678,
